"DateTime","Dota 2","Counter-Strike: Global Offensive","PUBG: BATTLEGROUNDS","Valheim","New World","Cyberpunk 2077","Apex Legends","ELDEN RING","Goose Goose Duck","Lost Ark"
"2014-09-10 00:00:00",750746,207622,,,,,,,,
"2014-09-11 00:00:00",799747,225640,,,,,,,,
"2014-09-12 00:00:00",820894,240450,,,,,,,,
"2014-09-13 00:00:00",828947,239484,,,,,,,,
"2014-09-14 00:00:00",740055,225370,,,,,,,,
"2014-09-15 00:00:00",725711,212225,,,,,,,,
"2014-09-16 00:00:00",732688,212261,,,,,,,,
"2014-09-17 00:00:00",738122,212285,,,,,,,,
"2014-09-18 00:00:00",794295,221505,,,,,,,,
"2014-09-19 00:00:00",837163,235786,,,,,,,,
"2014-09-20 00:00:00",795571,235997,,,,,,,,
"2014-09-21 00:00:00",725249,218868,,,,,,,,
"2014-09-22 00:00:00",733014,211890,,,,,,,,
"2014-09-23 00:00:00",744124,207820,,,,,,,,
"2014-09-24 00:00:00",441244,168851,,,,,,,,
"2014-09-25 00:00:00",577251,216907,,,,,,,,
"2014-09-26 00:00:00",852679,237650,,,,,,,,
"2014-09-27 00:00:00",865814,242527,,,,,,,,
"2014-09-28 00:00:00",772393,216806,,,,,,,,
"2014-09-29 00:00:00",784180,212896,,,,,,,,
"2014-09-30 00:00:00",750863,214183,,,,,,,,
"2014-10-01 00:00:00",880655,260613,,,,,,,,
"2014-10-02 00:00:00",793442,224909,,,,,,,,
"2014-10-03 00:00:00",823770,249492,,,,,,,,
"2014-10-04 00:00:00",844506,247227,,,,,,,,
"2014-10-05 00:00:00",772560,224048,,,,,,,,
"2014-10-06 00:00:00",747971,218072,,,,,,,,
"2014-10-07 00:00:00",752899,218373,,,,,,,,
"2014-10-08 00:00:00",741823,214641,,,,,,,,
"2014-10-09 00:00:00",796121,229962,,,,,,,,
"2014-10-10 00:00:00",885661,241017,,,,,,,,
"2014-10-11 00:00:00",839830,249290,,,,,,,,
"2014-10-12 00:00:00",751557,242077,,,,,,,,
"2014-10-13 00:00:00",742438,223341,,,,,,,,
"2014-10-14 00:00:00",736163,220268,,,,,,,,
"2014-10-15 00:00:00",752691,209703,,,,,,,,
"2014-10-16 00:00:00",821660,224605,,,,,,,,
"2014-10-17 00:00:00",875602,242915,,,,,,,,
"2014-10-18 00:00:00",839975,239715,,,,,,,,
"2014-10-19 00:00:00",742670,221691,,,,,,,,
"2014-10-20 00:00:00",754053,224156,,,,,,,,
"2014-10-21 00:00:00",748329,220154,,,,,,,,
"2014-10-22 00:00:00",760439,225079,,,,,,,,
"2014-10-23 00:00:00",824850,234616,,,,,,,,
"2014-10-24 00:00:00",879052,252951,,,,,,,,
"2014-10-25 00:00:00",826031,261555,,,,,,,,
"2014-10-26 00:00:00",760178,234996,,,,,,,,
"2014-10-27 00:00:00",759484,229765,,,,,,,,
"2014-10-28 00:00:00",761104,228824,,,,,,,,
"2014-10-29 00:00:00",773409,232119,,,,,,,,
"2014-10-30 00:00:00",822930,225555,,,,,,,,
"2014-10-31 00:00:00",872471,252664,,,,,,,,
"2014-11-01 00:00:00",963810,348018,,,,,,,,
"2014-11-02 00:00:00",797497,252187,,,,,,,,
"2014-11-03 00:00:00",796256,228545,,,,,,,,
"2014-11-04 00:00:00",775711,226173,,,,,,,,
"2014-11-05 00:00:00",771061,234215,,,,,,,,
"2014-11-06 00:00:00",850677,236933,,,,,,,,
"2014-11-07 00:00:00",892972,256821,,,,,,,,
"2014-11-08 00:00:00",864404,253667,,,,,,,,
"2014-11-09 00:00:00",739095,239776,,,,,,,,
"2014-11-10 00:00:00",755168,239319,,,,,,,,
"2014-11-11 00:00:00",739531,257322,,,,,,,,
"2014-11-12 00:00:00",732042,241651,,,,,,,,
"2014-11-13 00:00:00",805654,254306,,,,,,,,
"2014-11-14 00:00:00",898676,270707,,,,,,,,
"2014-11-15 00:00:00",846146,264525,,,,,,,,
"2014-11-16 00:00:00",734826,237396,,,,,,,,
"2014-11-17 00:00:00",730554,230615,,,,,,,,
"2014-11-18 00:00:00",742819,233909,,,,,,,,
"2014-11-19 00:00:00",745069,227018,,,,,,,,
"2014-11-20 00:00:00",888114,239704,,,,,,,,
"2014-11-21 00:00:00",882567,238536,,,,,,,,
"2014-11-22 00:00:00",930531,263723,,,,,,,,
"2014-11-23 00:00:00",825663,244634,,,,,,,,
"2014-11-24 00:00:00",819901,225206,,,,,,,,
"2014-11-25 00:00:00",817514,252065,,,,,,,,
"2014-11-26 00:00:00",806882,309116,,,,,,,,
"2014-11-27 00:00:00",881330,329206,,,,,,,,
"2014-11-28 00:00:00",924295,349462,,,,,,,,
"2014-11-29 00:00:00",884176,330573,,,,,,,,
"2014-11-30 00:00:00",767246,298410,,,,,,,,
"2014-12-01 00:00:00",936583,367634,,,,,,,,
"2014-12-02 00:00:00",773994,286289,,,,,,,,
"2014-12-03 00:00:00",792118,282730,,,,,,,,
"2014-12-04 00:00:00",855307,296645,,,,,,,,
"2014-12-05 00:00:00",580168,296110,,,,,,,,
"2014-12-06 00:00:00",876239,309816,,,,,,,,
"2014-12-07 00:00:00",752165,297178,,,,,,,,
"2014-12-08 00:00:00",736765,288325,,,,,,,,
"2014-12-09 00:00:00",726601,285266,,,,,,,,
"2014-12-10 00:00:00",728204,283191,,,,,,,,
"2014-12-11 00:00:00",797714,297185,,,,,,,,
"2014-12-12 00:00:00",869563,317354,,,,,,,,
"2014-12-13 00:00:00",822260,317040,,,,,,,,
"2014-12-14 00:00:00",740088,295428,,,,,,,,
"2014-12-15 00:00:00",755511,293914,,,,,,,,
"2014-12-16 00:00:00",754105,290357,,,,,,,,
"2014-12-17 00:00:00",747681,290018,,,,,,,,
"2014-12-18 00:00:00",818576,295737,,,,,,,,
"2014-12-19 00:00:00",870804,314777,,,,,,,,
"2014-12-20 00:00:00",847643,318366,,,,,,,,
"2014-12-21 00:00:00",776530,317470,,,,,,,,
"2014-12-22 00:00:00",777888,311679,,,,,,,,
"2014-12-23 00:00:00",742414,299758,,,,,,,,
"2014-12-24 00:00:00",759807,285838,,,,,,,,
"2014-12-25 00:00:00",823782,319559,,,,,,,,
"2014-12-26 00:00:00",872886,349626,,,,,,,,
"2014-12-27 00:00:00",847413,359662,,,,,,,,
"2014-12-28 00:00:00",815599,364666,,,,,,,,
"2014-12-29 00:00:00",819209,368024,,,,,,,,
"2014-12-30 00:00:00",752301,369561,,,,,,,,
"2014-12-31 00:00:00",795369,359692,,,,,,,,
"2015-01-01 00:00:00",961737,443188,,,,,,,,
"2015-01-02 00:00:00",878508,383943,,,,,,,,
"2015-01-03 00:00:00",835544,398639,,,,,,,,
"2015-01-04 00:00:00",770788,389040,,,,,,,,
"2015-01-05 00:00:00",844391,376364,,,,,,,,
"2015-01-06 00:00:00",641040,376364,,,,,,,,
"2015-01-07 00:00:00",870048,375622,,,,,,,,
"2015-01-08 00:00:00",911376,440458,,,,,,,,
"2015-01-09 00:00:00",961580,443991,,,,,,,,
"2015-01-10 00:00:00",906632,443991,,,,,,,,
"2015-01-11 00:00:00",820956,384553,,,,,,,,
"2015-01-12 00:00:00",810767,386492,,,,,,,,
"2015-01-13 00:00:00",700680,382747,,,,,,,,
"2015-01-14 00:00:00",819856,381328,,,,,,,,
"2015-01-15 00:00:00",846903,405872,,,,,,,,
"2015-01-16 00:00:00",918330,442871,,,,,,,,
"2015-01-17 00:00:00",867482,442380,,,,,,,,
"2015-01-18 00:00:00",794596,377789,,,,,,,,
"2015-01-19 00:00:00",779020,391559,,,,,,,,
"2015-01-20 00:00:00",789035,380689,,,,,,,,
"2015-01-21 00:00:00",803806,379248,,,,,,,,
"2015-01-22 00:00:00",860424,399062,,,,,,,,
"2015-01-23 00:00:00",918844,430861,,,,,,,,
"2015-01-24 00:00:00",899373,423350,,,,,,,,
"2015-01-25 00:00:00",795036,371266,,,,,,,,
"2015-01-26 00:00:00",799664,360648,,,,,,,,
"2015-01-27 00:00:00",799664,385217,,,,,,,,
"2015-01-28 00:00:00",845424,380640,,,,,,,,
"2015-01-29 00:00:00",911684,397712,,,,,,,,
"2015-01-30 00:00:00",967892,437368,,,,,,,,
"2015-01-31 00:00:00",946322,434024,,,,,,,,
"2015-02-01 00:00:00",1262612,455508,,,,,,,,
"2015-02-02 00:00:00",823464,384373,,,,,,,,
"2015-02-03 00:00:00",822106,346986,,,,,,,,
"2015-02-04 00:00:00",849207,374310,,,,,,,,
"2015-02-05 00:00:00",843125,401791,,,,,,,,
"2015-02-06 00:00:00",639451,401791,,,,,,,,
"2015-02-07 00:00:00",639451,401791,,,,,,,,
"2015-02-08 00:00:00",639451,401791,,,,,,,,
"2015-02-09 00:00:00",639451,401791,,,,,,,,
"2015-02-10 00:00:00",490132,159873,,,,,,,,
"2015-02-11 00:00:00",490132,103924,,,,,,,,
"2015-02-12 00:00:00",490132,103924,,,,,,,,
"2015-02-13 00:00:00",1075464,419184,,,,,,,,
"2015-02-14 00:00:00",1059384,431744,,,,,,,,
"2015-02-15 00:00:00",986689,384755,,,,,,,,
"2015-02-16 00:00:00",,,,,,,,,,
"2015-02-17 00:00:00",696702,398868,,,,,,,,
"2015-02-18 00:00:00",1195170,395553,,,,,,,,
"2015-02-19 00:00:00",1179958,423817,,,,,,,,
"2015-02-20 00:00:00",1227193,442763,,,,,,,,
"2015-02-21 00:00:00",1263992,454373,,,,,,,,
"2015-02-22 00:00:00",1193305,406052,,,,,,,,
"2015-02-23 00:00:00",1174502,400112,,,,,,,,
"2015-02-24 00:00:00",626977,337230,,,,,,,,
"2015-02-25 00:00:00",,,,,,,,,,
"2015-02-26 00:00:00",,,,,,,,,,
"2015-02-27 00:00:00",,,,,,,,,,
"2015-02-28 00:00:00",,,,,,,,,,
"2015-03-01 00:00:00",1213940,595439,,,,,,,,
"2015-03-02 00:00:00",,,,,,,,,,
"2015-03-03 00:00:00",,,,,,,,,,
"2015-03-04 00:00:00",,,,,,,,,,
"2015-03-05 00:00:00",,,,,,,,,,
"2015-03-06 00:00:00",,,,,,,,,,
"2015-03-07 00:00:00",,,,,,,,,,
"2015-03-08 00:00:00",,,,,,,,,,
"2015-03-09 00:00:00",,,,,,,,,,
"2015-03-10 00:00:00",,,,,,,,,,
"2015-03-11 00:00:00",,,,,,,,,,
"2015-03-12 00:00:00",,,,,,,,,,
"2015-03-13 00:00:00",,,,,,,,,,
"2015-03-14 00:00:00",,,,,,,,,,
"2015-03-15 00:00:00",,,,,,,,,,
"2015-03-16 00:00:00",,,,,,,,,,
"2015-03-17 00:00:00",,,,,,,,,,
"2015-03-18 00:00:00",,,,,,,,,,
"2015-03-19 00:00:00",913348,,,,,,,,,
"2015-03-20 00:00:00",957147,,,,,,,,,
"2015-03-21 00:00:00",911731,,,,,,,,,
"2015-03-22 00:00:00",867248,,,,,,,,,
"2015-03-23 00:00:00",864013,,,,,,,,,
"2015-03-24 00:00:00",842421,,,,,,,,,
"2015-03-25 00:00:00",842888,,,,,,,,,
"2015-03-26 00:00:00",629409,,,,,,,,,
"2015-03-27 00:00:00",,,,,,,,,,
"2015-03-28 00:00:00",,,,,,,,,,
"2015-03-29 00:00:00",853529,,,,,,,,,
"2015-03-30 00:00:00",836449,,,,,,,,,
"2015-03-31 00:00:00",842393,,,,,,,,,
"2015-04-01 00:00:00",929677,568556,,,,,,,,
"2015-04-02 00:00:00",901462,,,,,,,,,
"2015-04-03 00:00:00",922695,,,,,,,,,
"2015-04-04 00:00:00",929965,,,,,,,,,
"2015-04-05 00:00:00",843453,,,,,,,,,
"2015-04-06 00:00:00",834242,,,,,,,,,
"2015-04-07 00:00:00",826130,,,,,,,,,
"2015-04-08 00:00:00",820298,,,,,,,,,
"2015-04-09 00:00:00",875481,,,,,,,,,
"2015-04-10 00:00:00",903257,,,,,,,,,
"2015-04-11 00:00:00",849645,,,,,,,,,
"2015-04-12 00:00:00",771792,,,,,,,,,
"2015-04-13 00:00:00",721862,,,,,,,,,
"2015-04-14 00:00:00",,,,,,,,,,
"2015-04-15 00:00:00",779682,,,,,,,,,
"2015-04-16 00:00:00",831742,,,,,,,,,
"2015-04-17 00:00:00",902325,,,,,,,,,
"2015-04-18 00:00:00",872549,,,,,,,,,
"2015-04-19 00:00:00",872742,551054,,,,,,,,
"2015-04-20 00:00:00",794160,509392,,,,,,,,
"2015-04-21 00:00:00",789852,505119,,,,,,,,
"2015-04-22 00:00:00",780972,502104,,,,,,,,
"2015-04-23 00:00:00",802508,501062,,,,,,,,
"2015-04-24 00:00:00",852601,521335,,,,,,,,
"2015-04-25 00:00:00",852890,568782,,,,,,,,
"2015-04-26 00:00:00",807832,569848,,,,,,,,
"2015-04-27 00:00:00",772144,524411,,,,,,,,
"2015-04-28 00:00:00",774202,518291,,,,,,,,
"2015-04-29 00:00:00",836630,512618,,,,,,,,
"2015-04-30 00:00:00",898359,524944,,,,,,,,
"2015-05-01 00:00:00",950606,511203,,,,,,,,
"2015-05-02 00:00:00",950822,552794,,,,,,,,
"2015-05-03 00:00:00",928579,579356,,,,,,,,
"2015-05-04 00:00:00",882081,518035,,,,,,,,
"2015-05-05 00:00:00",857429,519839,,,,,,,,
"2015-05-06 00:00:00",869201,514383,,,,,,,,
"2015-05-07 00:00:00",912552,514128,,,,,,,,
"2015-05-08 00:00:00",926583,552668,,,,,,,,
"2015-05-09 00:00:00",926577,538983,,,,,,,,
"2015-05-10 00:00:00",900144,548320,,,,,,,,
"2015-05-11 00:00:00",867261,513952,,,,,,,,
"2015-05-12 00:00:00",834134,497478,,,,,,,,
"2015-05-13 00:00:00",836113,502256,,,,,,,,
"2015-05-14 00:00:00",923163,500080,,,,,,,,
"2015-05-15 00:00:00",970403,530986,,,,,,,,
"2015-05-16 00:00:00",967674,562379,,,,,,,,
"2015-05-17 00:00:00",947464,571119,,,,,,,,
"2015-05-18 00:00:00",855852,537038,,,,,,,,
"2015-05-19 00:00:00",853462,515278,,,,,,,,
"2015-05-20 00:00:00",847976,513685,,,,,,,,
"2015-05-21 00:00:00",888099,516034,,,,,,,,
"2015-05-22 00:00:00",923872,545190,,,,,,,,
"2015-05-23 00:00:00",923516,541205,,,,,,,,
"2015-05-24 00:00:00",934059,545013,,,,,,,,
"2015-05-25 00:00:00",934021,552376,,,,,,,,
"2015-05-26 00:00:00",903191,508968,,,,,,,,
"2015-05-27 00:00:00",903871,681170,,,,,,,,
"2015-05-28 00:00:00",953994,630579,,,,,,,,
"2015-05-29 00:00:00",967041,614395,,,,,,,,
"2015-05-30 00:00:00",967028,600079,,,,,,,,
"2015-05-31 00:00:00",948817,631284,,,,,,,,
"2015-06-01 00:00:00",894667,578549,,,,,,,,
"2015-06-02 00:00:00",880873,569978,,,,,,,,
"2015-06-03 00:00:00",881166,587370,,,,,,,,
"2015-06-04 00:00:00",906295,582715,,,,,,,,
"2015-06-05 00:00:00",914899,558996,,,,,,,,
"2015-06-06 00:00:00",914947,511890,,,,,,,,
"2015-06-07 00:00:00",915726,579984,,,,,,,,
"2015-06-08 00:00:00",876602,573335,,,,,,,,
"2015-06-09 00:00:00",870367,570371,,,,,,,,
"2015-06-10 00:00:00",842885,566053,,,,,,,,
"2015-06-11 00:00:00",859840,553731,,,,,,,,
"2015-06-12 00:00:00",830005,544088,,,,,,,,
"2015-06-13 00:00:00",839119,546174,,,,,,,,
"2015-06-14 00:00:00",845925,591163,,,,,,,,
"2015-06-15 00:00:00",777241,589481,,,,,,,,
"2015-06-16 00:00:00",837237,586602,,,,,,,,
"2015-06-17 00:00:00",828753,604309,,,,,,,,
"2015-06-18 00:00:00",838864,582001,,,,,,,,
"2015-06-19 00:00:00",864624,558605,,,,,,,,
"2015-06-20 00:00:00",884235,551773,,,,,,,,
"2015-06-21 00:00:00",883998,583128,,,,,,,,
"2015-06-22 00:00:00",839068,611284,,,,,,,,
"2015-06-23 00:00:00",828032,594003,,,,,,,,
"2015-06-24 00:00:00",823427,599440,,,,,,,,
"2015-06-25 00:00:00",810853,588950,,,,,,,,
"2015-06-26 00:00:00",830005,542428,,,,,,,,
"2015-06-27 00:00:00",866173,517905,,,,,,,,
"2015-06-28 00:00:00",855257,568420,,,,,,,,
"2015-06-29 00:00:00",811830,575554,,,,,,,,
"2015-06-30 00:00:00",805421,539500,,,,,,,,
"2015-07-01 00:00:00",785837,541692,,,,,,,,
"2015-07-02 00:00:00",800840,522992,,,,,,,,
"2015-07-03 00:00:00",828386,491509,,,,,,,,
"2015-07-04 00:00:00",852530,463120,,,,,,,,
"2015-07-05 00:00:00",840577,506209,,,,,,,,
"2015-07-06 00:00:00",809017,544222,,,,,,,,
"2015-07-07 00:00:00",783335,528477,,,,,,,,
"2015-07-08 00:00:00",808039,546142,,,,,,,,
"2015-07-09 00:00:00",804106,543496,,,,,,,,
"2015-07-10 00:00:00",799339,498573,,,,,,,,
"2015-07-11 00:00:00",858730,471760,,,,,,,,
"2015-07-12 00:00:00",857639,531385,,,,,,,,
"2015-07-13 00:00:00",816802,535060,,,,,,,,
"2015-07-14 00:00:00",814225,514071,,,,,,,,
"2015-07-15 00:00:00",785121,522264,,,,,,,,
"2015-07-16 00:00:00",788378,510847,,,,,,,,
"2015-07-17 00:00:00",764390,470311,,,,,,,,
"2015-07-18 00:00:00",792754,458623,,,,,,,,
"2015-07-19 00:00:00",807297,514116,,,,,,,,
"2015-07-20 00:00:00",783793,513838,,,,,,,,
"2015-07-21 00:00:00",756317,505546,,,,,,,,
"2015-07-22 00:00:00",794089,504003,,,,,,,,
"2015-07-23 00:00:00",807766,503109,,,,,,,,
"2015-07-24 00:00:00",804324,468739,,,,,,,,
"2015-07-25 00:00:00",831185,461601,,,,,,,,
"2015-07-26 00:00:00",836977,505594,,,,,,,,
"2015-07-27 00:00:00",819270,523216,,,,,,,,
"2015-07-28 00:00:00",857715,509832,,,,,,,,
"2015-07-29 00:00:00",772649,511832,,,,,,,,
"2015-07-30 00:00:00",862533,507985,,,,,,,,
"2015-07-31 00:00:00",877264,487753,,,,,,,,
"2015-08-01 00:00:00",888922,456126,,,,,,,,
"2015-08-02 00:00:00",869897,509694,,,,,,,,
"2015-08-03 00:00:00",849227,499671,,,,,,,,
"2015-08-04 00:00:00",867682,502762,,,,,,,,
"2015-08-05 00:00:00",881341,491415,,,,,,,,
"2015-08-06 00:00:00",892250,490349,,,,,,,,
"2015-08-07 00:00:00",905992,464880,,,,,,,,
"2015-08-08 00:00:00",929855,453921,,,,,,,,
"2015-08-09 00:00:00",933942,510793,,,,,,,,
"2015-08-10 00:00:00",903742,516646,,,,,,,,
"2015-08-11 00:00:00",891526,503556,,,,,,,,
"2015-08-12 00:00:00",871844,503351,,,,,,,,
"2015-08-13 00:00:00",843077,494573,,,,,,,,
"2015-08-14 00:00:00",882479,477429,,,,,,,,
"2015-08-15 00:00:00",912167,495073,,,,,,,,
"2015-08-16 00:00:00",913025,546564,,,,,,,,
"2015-08-17 00:00:00",871136,549505,,,,,,,,
"2015-08-18 00:00:00",887483,527833,,,,,,,,
"2015-08-19 00:00:00",865650,545605,,,,,,,,
"2015-08-20 00:00:00",859559,654789,,,,,,,,
"2015-08-21 00:00:00",883124,635559,,,,,,,,
"2015-08-22 00:00:00",914821,655378,,,,,,,,
"2015-08-23 00:00:00",898915,819902,,,,,,,,
"2015-08-24 00:00:00",875519,649101,,,,,,,,
"2015-08-25 00:00:00",871290,632719,,,,,,,,
"2015-08-26 00:00:00",869550,614513,,,,,,,,
"2015-08-27 00:00:00",878261,610491,,,,,,,,
"2015-08-28 00:00:00",904806,578810,,,,,,,,
"2015-08-29 00:00:00",928196,575579,,,,,,,,
"2015-08-30 00:00:00",929404,629806,,,,,,,,
"2015-08-31 00:00:00",866614,574905,,,,,,,,
"2015-09-01 00:00:00",848618,555128,,,,,,,,
"2015-09-02 00:00:00",712621,564619,,,,,,,,
"2015-09-03 00:00:00",805198,570566,,,,,,,,
"2015-09-04 00:00:00",853017,587280,,,,,,,,
"2015-09-05 00:00:00",888728,629407,,,,,,,,
"2015-09-06 00:00:00",872955,653346,,,,,,,,
"2015-09-07 00:00:00",808091,650458,,,,,,,,
"2015-09-08 00:00:00",794153,583000,,,,,,,,
"2015-09-09 00:00:00",779742,581834,,,,,,,,
"2015-09-10 00:00:00",741933,570207,,,,,,,,
"2015-09-11 00:00:00",816490,615578,,,,,,,,
"2015-09-12 00:00:00",863533,639815,,,,,,,,
"2015-09-13 00:00:00",887735,647434,,,,,,,,
"2015-09-14 00:00:00",804409,611175,,,,,,,,
"2015-09-15 00:00:00",797276,594710,,,,,,,,
"2015-09-16 00:00:00",788458,632987,,,,,,,,
"2015-09-17 00:00:00",780077,613077,,,,,,,,
"2015-09-18 00:00:00",843743,725939,,,,,,,,
"2015-09-19 00:00:00",854655,725872,,,,,,,,
"2015-09-20 00:00:00",727645,720141,,,,,,,,
"2015-09-21 00:00:00",759409,644615,,,,,,,,
"2015-09-22 00:00:00",777899,621099,,,,,,,,
"2015-09-23 00:00:00",675559,668621,,,,,,,,
"2015-09-24 00:00:00",790979,629762,,,,,,,,
"2015-09-25 00:00:00",830620,670245,,,,,,,,
"2015-09-26 00:00:00",869752,698254,,,,,,,,
"2015-09-27 00:00:00",861278,708298,,,,,,,,
"2015-09-28 00:00:00",785665,630309,,,,,,,,
"2015-09-29 00:00:00",793599,614948,,,,,,,,
"2015-09-30 00:00:00",794067,605557,,,,,,,,
"2015-10-01 00:00:00",783710,589989,,,,,,,,
"2015-10-02 00:00:00",806087,663702,,,,,,,,
"2015-10-03 00:00:00",806902,709984,,,,,,,,
"2015-10-04 00:00:00",846506,698465,,,,,,,,
"2015-10-05 00:00:00",741110,609039,,,,,,,,
"2015-10-06 00:00:00",784148,617252,,,,,,,,
"2015-10-07 00:00:00",769463,627301,,,,,,,,
"2015-10-08 00:00:00",774094,601490,,,,,,,,
"2015-10-09 00:00:00",807696,663583,,,,,,,,
"2015-10-10 00:00:00",891315,693601,,,,,,,,
"2015-10-11 00:00:00",871013,676761,,,,,,,,
"2015-10-12 00:00:00",777595,635027,,,,,,,,
"2015-10-13 00:00:00",789560,626353,,,,,,,,
"2015-10-14 00:00:00",781300,614333,,,,,,,,
"2015-10-15 00:00:00",775912,592895,,,,,,,,
"2015-10-16 00:00:00",838099,659430,,,,,,,,
"2015-10-17 00:00:00",886420,692862,,,,,,,,
"2015-10-18 00:00:00",877413,672513,,,,,,,,
"2015-10-19 00:00:00",783032,603815,,,,,,,,
"2015-10-20 00:00:00",788728,587495,,,,,,,,
"2015-10-21 00:00:00",737324,609933,,,,,,,,
"2015-10-22 00:00:00",614219,605688,,,,,,,,
"2015-10-23 00:00:00",855782,667325,,,,,,,,
"2015-10-24 00:00:00",920726,701645,,,,,,,,
"2015-10-25 00:00:00",880653,650136,,,,,,,,
"2015-10-26 00:00:00",787502,595490,,,,,,,,
"2015-10-27 00:00:00",794911,585391,,,,,,,,
"2015-10-28 00:00:00",794600,717511,,,,,,,,
"2015-10-29 00:00:00",807071,695740,,,,,,,,
"2015-10-30 00:00:00",812865,709147,,,,,,,,
"2015-10-31 00:00:00",884658,732093,,,,,,,,
"2015-11-01 00:00:00",820301,786707,,,,,,,,
"2015-11-02 00:00:00",804955,669533,,,,,,,,
"2015-11-03 00:00:00",807035,654961,,,,,,,,
"2015-11-04 00:00:00",827611,645986,,,,,,,,
"2015-11-05 00:00:00",812189,630788,,,,,,,,
"2015-11-06 00:00:00",862751,669888,,,,,,,,
"2015-11-07 00:00:00",936435,688392,,,,,,,,
"2015-11-08 00:00:00",883820,675447,,,,,,,,
"2015-11-09 00:00:00",786685,599300,,,,,,,,
"2015-11-10 00:00:00",764623,581347,,,,,,,,
"2015-11-11 00:00:00",758508,597527,,,,,,,,
"2015-11-12 00:00:00",762902,575875,,,,,,,,
"2015-11-13 00:00:00",770842,622375,,,,,,,,
"2015-11-14 00:00:00",893696,666487,,,,,,,,
"2015-11-15 00:00:00",885519,662161,,,,,,,,
"2015-11-16 00:00:00",768503,588057,,,,,,,,
"2015-11-17 00:00:00",762878,576160,,,,,,,,
"2015-11-18 00:00:00",805364,581563,,,,,,,,
"2015-11-19 00:00:00",814711,591924,,,,,,,,
"2015-11-20 00:00:00",868800,648037,,,,,,,,
"2015-11-21 00:00:00",943635,665514,,,,,,,,
"2015-11-22 00:00:00",938452,653833,,,,,,,,
"2015-11-23 00:00:00",819893,591545,,,,,,,,
"2015-11-24 00:00:00",824984,602930,,,,,,,,
"2015-11-25 00:00:00",801070,623415,,,,,,,,
"2015-11-26 00:00:00",806469,609118,,,,,,,,
"2015-11-27 00:00:00",872981,678051,,,,,,,,
"2015-11-28 00:00:00",932447,689711,,,,,,,,
"2015-11-29 00:00:00",892824,691930,,,,,,,,
"2015-11-30 00:00:00",785340,626903,,,,,,,,
"2015-12-01 00:00:00",787339,616849,,,,,,,,
"2015-12-02 00:00:00",793816,637477,,,,,,,,
"2015-12-03 00:00:00",811370,636123,,,,,,,,
"2015-12-04 00:00:00",875300,688508,,,,,,,,
"2015-12-05 00:00:00",965737,721883,,,,,,,,
"2015-12-06 00:00:00",910799,709200,,,,,,,,
"2015-12-07 00:00:00",812398,648944,,,,,,,,
"2015-12-08 00:00:00",809411,654479,,,,,,,,
"2015-12-09 00:00:00",801863,823694,,,,,,,,
"2015-12-10 00:00:00",813830,701795,,,,,,,,
"2015-12-11 00:00:00",875420,705268,,,,,,,,
"2015-12-12 00:00:00",945840,724807,,,,,,,,
"2015-12-13 00:00:00",912044,690672,,,,,,,,
"2015-12-14 00:00:00",811128,617022,,,,,,,,
"2015-12-15 00:00:00",823501,601776,,,,,,,,
"2015-12-16 00:00:00",853789,609226,,,,,,,,
"2015-12-17 00:00:00",878623,588824,,,,,,,,
"2015-12-18 00:00:00",949318,625551,,,,,,,,
"2015-12-19 00:00:00",979628,640096,,,,,,,,
"2015-12-20 00:00:00",999452,612170,,,,,,,,
"2015-12-21 00:00:00",863814,605194,,,,,,,,
"2015-12-22 00:00:00",870708,589295,,,,,,,,
"2015-12-23 00:00:00",855222,582223,,,,,,,,
"2015-12-24 00:00:00",816695,468987,,,,,,,,
"2015-12-25 00:00:00",869546,567501,,,,,,,,
"2015-12-26 00:00:00",950224,587894,,,,,,,,
"2015-12-27 00:00:00",926607,602105,,,,,,,,
"2015-12-28 00:00:00",901861,607841,,,,,,,,
"2015-12-29 00:00:00",888853,621422,,,,,,,,
"2015-12-30 00:00:00",909917,641488,,,,,,,,
"2015-12-31 00:00:00",806555,540459,,,,,,,,
"2016-01-01 00:00:00",908676,611343,,,,,,,,
"2016-01-02 00:00:00",967158,639407,,,,,,,,
"2016-01-03 00:00:00",936423,651264,,,,,,,,
"2016-01-04 00:00:00",906887,617618,,,,,,,,
"2016-01-05 00:00:00",916418,609398,,,,,,,,
"2016-01-06 00:00:00",907849,616314,,,,,,,,
"2016-01-07 00:00:00",915795,605054,,,,,,,,
"2016-01-08 00:00:00",971474,642655,,,,,,,,
"2016-01-09 00:00:00",1016123,667432,,,,,,,,
"2016-01-10 00:00:00",978404,642996,,,,,,,,
"2016-01-11 00:00:00",868092,560999,,,,,,,,
"2016-01-12 00:00:00",888782,568200,,,,,,,,
"2016-01-13 00:00:00",858890,563938,,,,,,,,
"2016-01-14 00:00:00",870706,566576,,,,,,,,
"2016-01-15 00:00:00",919812,617636,,,,,,,,
"2016-01-16 00:00:00",996761,653887,,,,,,,,
"2016-01-17 00:00:00",967204,654226,,,,,,,,
"2016-01-18 00:00:00",885798,623119,,,,,,,,
"2016-01-19 00:00:00",876166,579933,,,,,,,,
"2016-01-20 00:00:00",880816,579976,,,,,,,,
"2016-01-21 00:00:00",884792,577161,,,,,,,,
"2016-01-22 00:00:00",946767,627126,,,,,,,,
"2016-01-23 00:00:00",1022688,665504,,,,,,,,
